filename,label,frame_idx,rms,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
Normal Conversation - Dataset 1.m4a,normal_conversation,170,0.03910570219159126,0.03369140625,1602.695181359765,-291.1697692871094,103.25045776367188,-1.8362233638763428,72.3126220703125,21.205623626708984,-7.039153099060059,-27.88284683227539,-8.993847846984863,-15.232355117797852,11.851829528808594,-23.174293518066406,22.538959503173828,-7.097082614898682
Normal Conversation - Dataset 1.m4a,normal_conversation,171,0.036243319511413574,0.03369140625,1511.4251445096304,-322.3208923339844,102.22628784179688,3.2828774452209473,81.26517486572266,21.810314178466797,-9.466358184814453,-31.533477783203125,-9.925466537475586,-17.361469268798828,5.44240665435791,-25.481178283691406,22.62506103515625,-9.024250984191895
Normal Conversation - Dataset 1.m4a,normal_conversation,172,0.03025810793042183,0.03466796875,1177.1168614859334,-364.9393310546875,112.62042236328125,6.7931060791015625,82.48858642578125,27.041900634765625,-7.889473915100098,-28.732053756713867,-15.982804298400879,-19.42230224609375,-2.033719778060913,-25.026174545288086,20.537464141845703,-10.113228797912598
Normal Conversation - Dataset 1.m4a,normal_conversation,173,0.023670602589845657,0.02978515625,1084.4246785275045,-413.4544372558594,119.43777465820312,18.929214477539062,79.11930847167969,26.7005558013916,-4.936674118041992,-22.770183563232422,-9.730507850646973,-17.30768585205078,-4.168334484100342,-20.5492000579834,18.001720428466797,-11.996700286865234
Normal Conversation - Dataset 1.m4a,normal_conversation,174,0.016069894656538963,0.02734375,1063.5444577541512,-464.6192932128906,124.9259033203125,23.678577423095703,72.92562866210938,29.236045837402344,1.9606223106384277,-17.274951934814453,-6.6019287109375,-11.108311653137207,-6.515219688415527,-17.923095703125,13.840181350708008,-8.30820083618164
Normal Conversation - Dataset 1.m4a,normal_conversation,175,0.008107217028737068,0.029296875,956.0389111973357,-512.7304077148438,129.23382568359375,18.754520416259766,65.65571594238281,45.86219024658203,13.48619270324707,-11.162559509277344,-8.703596115112305,-9.867053985595703,-5.672207355499268,-12.8955078125,12.56356143951416,-1.346469759941101
Normal Conversation - Dataset 1.m4a,normal_conversation,176,0.005079071503132582,0.02587890625,917.8405166717325,-525.9510498046875,134.52206420898438,11.08199691772461,52.668190002441406,49.204627990722656,27.37579345703125,-8.31881046295166,-20.08668327331543,-10.024653434753418,4.874678611755371,-1.880750060081482,14.922921180725098,-1.7452300786972046
Normal Conversation - Dataset 1.m4a,normal_conversation,177,0.00650209141895175,0.0244140625,919.9362628966466,-534.5142211914062,141.7537078857422,21.850059509277344,45.810455322265625,45.16907501220703,36.08061218261719,-4.038590908050537,-25.476730346679688,-16.363174438476562,-3.174570083618164,-3.2516560554504395,15.489757537841797,-4.777534484863281
Normal Conversation - Dataset 1.m4a,normal_conversation,178,0.0098232077434659,0.0263671875,546.7970105093862,-531.3766479492188,181.26361083984375,50.48277282714844,49.045928955078125,29.522939682006836,12.213794708251953,-9.849052429199219,-28.232959747314453,-18.83716583251953,-8.730728149414062,-6.119065284729004,9.35936164855957,-9.682808876037598
Normal Conversation - Dataset 1.m4a,normal_conversation,179,0.01900136098265648,0.02197265625,525.6839030888623,-492.4840393066406,207.43203735351562,54.26206588745117,39.10066223144531,2.809506416320801,-6.512863636016846,-6.246068954467773,-21.378681182861328,-8.063270568847656,-4.4174628257751465,-13.80795669555664,6.437406063079834,-15.381417274475098
Normal Conversation - Dataset 1.m4a,normal_conversation,180,0.027413297444581985,0.0244140625,566.3943427497318,-421.1534729003906,206.35134887695312,42.94697952270508,32.62842559814453,-3.3589930534362793,-1.3879845142364502,-8.100799560546875,-10.707314491271973,-12.579535484313965,-1.319090485572815,-24.586380004882812,8.006903648376465,-16.190547943115234
Normal Conversation - Dataset 1.m4a,normal_conversation,181,0.029090505093336105,0.02587890625,613.7607928102738,-387.3836364746094,195.609130859375,28.595947265625,23.807462692260742,7.481597900390625,9.070877075195312,-7.833702564239502,-0.9648219347000122,-25.62423324584961,-3.268129348754883,-29.007755279541016,10.911341667175293,-7.96051025390625
Normal Conversation - Dataset 1.m4a,normal_conversation,182,0.02859247662127018,0.02392578125,621.4339226681266,-394.29052734375,195.1719970703125,20.461177825927734,23.70691680908203,26.941082000732422,8.169501304626465,-15.464451789855957,10.52609920501709,-29.661203384399414,-5.518953323364258,-23.935413360595703,12.66004753112793,-2.8767666816711426
Normal Conversation - Dataset 1.m4a,normal_conversation,183,0.023511873558163643,0.02490234375,634.942916949787,-445.1180725097656,190.99063110351562,25.38812255859375,28.069639205932617,32.05552673339844,3.421381950378418,-18.894729614257812,15.226318359375,-22.164342880249023,-9.98589038848877,-15.182357788085938,14.061634063720703,-1.6593356132507324
Normal Conversation - Dataset 1.m4a,normal_conversation,184,0.012769119814038277,0.04052734375,708.9021062196974,-501.31365966796875,173.0281982421875,39.631744384765625,28.189552307128906,33.67290496826172,5.987673282623291,-9.757220268249512,10.046693801879883,-20.507328033447266,-8.098564147949219,-17.865690231323242,18.167877197265625,0.15829098224639893
Normal Conversation - Dataset 1.m4a,normal_conversation,185,0.006918937899172306,0.109375,2716.9284263105974,-447.5076904296875,63.796417236328125,31.915891647338867,78.8936767578125,0.7824894189834595,18.782291412353516,5.718050956726074,-2.492980480194092,-16.937715530395508,3.7076570987701416,-18.273338317871094,19.510997772216797,-10.399556159973145
Normal Conversation - Dataset 1.m4a,normal_conversation,186,0.01611575111746788,0.11474609375,3407.800182107595,-385.8099060058594,26.680858612060547,24.232744216918945,99.09259033203125,19.25763702392578,27.53335952758789,-8.4375,-21.083866119384766,-23.42641830444336,2.5448575019836426,-16.173974990844727,9.464895248413086,-9.370759010314941
Normal Conversation - Dataset 1.m4a,normal_conversation,187,0.02424774318933487,0.1181640625,1835.739757754151,-318.7817077636719,76.45162963867188,14.592350006103516,88.95259094238281,35.67878723144531,24.442840576171875,-37.94517135620117,-36.205474853515625,-21.710296630859375,2.688277006149292,-18.974781036376953,-2.9015631675720215,-16.854734420776367
Normal Conversation - Dataset 1.m4a,normal_conversation,188,0.029010513797402382,0.10400390625,1312.0058468654452,-298.0270690917969,112.14118957519531,3.1158013343811035,67.5018081665039,38.122554779052734,16.79936981201172,-44.76918029785156,-33.42324447631836,-25.96537971496582,4.929155349731445,-22.456764221191406,-1.0707998275756836,-12.44958209991455
Normal Conversation - Dataset 1.m4a,normal_conversation,189,0.03333159163594246,0.0400390625,1312.4330269157188,-307.1866760253906,120.59639739990234,1.2220815420150757,59.47449493408203,37.2696533203125,12.097338676452637,-42.326114654541016,-32.848304748535156,-23.774993896484375,13.027383804321289,-24.008071899414062,7.771771430969238,-15.080659866333008
Normal Conversation - Dataset 1.m4a,normal_conversation,190,0.031670551747083664,0.03857421875,1243.862539724135,-333.679443359375,129.9654541015625,7.504652976989746,57.80248260498047,32.606178283691406,12.903583526611328,-41.418636322021484,-24.89958953857422,-17.92281723022461,13.81620979309082,-26.06785774230957,7.261528015136719,-16.069366455078125
Normal Conversation - Dataset 1.m4a,normal_conversation,191,0.0283729936927557,0.0380859375,1013.6817653658128,-376.701171875,136.95068359375,14.262080192565918,58.33989715576172,29.918811798095703,16.961898803710938,-33.3383674621582,-19.684391021728516,-17.06682777404785,6.881112098693848,-29.392099380493164,3.0544657707214355,-11.23254680633545
Normal Conversation - Dataset 1.m4a,normal_conversation,192,0.025745902210474014,0.04052734375,969.0136333412291,-399.4998779296875,141.5552520751953,21.41739273071289,59.50498962402344,22.777729034423828,11.651127815246582,-28.035722732543945,-20.17129135131836,-15.346078872680664,7.079109191894531,-32.22261047363281,1.5771080255508423,-12.257143020629883
Normal Conversation - Dataset 1.m4a,normal_conversation,193,0.02363942749798298,0.03759765625,1221.4709038684448,-387.68267822265625,128.39389038085938,26.726707458496094,63.32878875732422,14.905309677124023,13.168875694274902,-29.380966186523438,-21.098369598388672,-14.673215866088867,15.633699417114258,-38.5693473815918,1.8419501781463623,-7.303861618041992
Normal Conversation - Dataset 1.m4a,normal_conversation,194,0.02486652508378029,0.04150390625,1452.5074858980786,-363.42254638671875,116.53971862792969,28.08080291748047,63.51829528808594,20.055715560913086,12.212937355041504,-29.729602813720703,-27.63970947265625,-16.7016658782959,24.90988540649414,-39.296409606933594,4.379697322845459,-3.6017022132873535
Normal Conversation - Dataset 1.m4a,normal_conversation,195,0.026408830657601357,0.041015625,1507.4777771314368,-352.2535705566406,112.94292449951172,22.01448631286621,63.47954559326172,25.771190643310547,9.493792533874512,-26.281381607055664,-27.54922103881836,-15.98788833618164,33.44772720336914,-36.960655212402344,6.150376319885254,-3.9798669815063477
Normal Conversation - Dataset 1.m4a,normal_conversation,196,0.02837110310792923,0.03564453125,1468.8371814085604,-357.3186950683594,114.27253723144531,11.060799598693848,63.2630615234375,26.35530662536621,12.219888687133789,-19.315210342407227,-24.585708618164062,-15.330520629882812,30.736385345458984,-33.36767578125,4.855739593505859,-6.26260232925415
Normal Conversation - Dataset 1.m4a,normal_conversation,197,0.028531253337860107,0.033203125,1184.828009721695,-377.13653564453125,128.2606201171875,6.977743148803711,60.062774658203125,27.93529510498047,12.520573616027832,-13.674243927001953,-25.561567306518555,-13.509862899780273,21.852764129638672,-33.26481628417969,7.25733757019043,-4.126718521118164
Normal Conversation - Dataset 1.m4a,normal_conversation,198,0.02712072804570198,0.025390625,884.2645049898849,-419.7054138183594,139.9744873046875,14.842806816101074,57.92513656616211,34.130855560302734,13.469489097595215,-10.1953706741333,-27.450119018554688,-10.2322359085083,19.949779510498047,-30.318620681762695,8.715631484985352,-7.6561713218688965
Normal Conversation - Dataset 1.m4a,normal_conversation,199,0.024854853749275208,0.02392578125,731.7565392536078,-446.21868896484375,150.00711059570312,24.915721893310547,56.19452667236328,31.560413360595703,15.743122100830078,-11.765390396118164,-19.048526763916016,-13.646637916564941,17.999439239501953,-18.28049087524414,11.16168212890625,-15.68780517578125
Normal Conversation - Dataset 1.m4a,normal_conversation,200,0.02564948983490467,0.0302734375,1102.4332072332897,-412.1321716308594,126.28353881835938,30.468841552734375,66.53973388671875,20.828563690185547,20.022390365600586,-10.74233627319336,-20.31658172607422,-24.668941497802734,17.26142692565918,-10.553224563598633,12.630326271057129,-23.390819549560547
Normal Conversation - Dataset 1.m4a,normal_conversation,201,0.028865346685051918,0.0380859375,1383.3178850545853,-338.8006286621094,127.39729309082031,20.377086639404297,61.032405853271484,11.459817886352539,20.486125946044922,-31.257213592529297,-43.56275939941406,-27.486351013183594,28.325332641601562,-13.989707946777344,8.714151382446289,-20.98968505859375
Normal Conversation - Dataset 1.m4a,normal_conversation,202,0.031239895150065422,0.0458984375,1376.790122538796,-290.5792236328125,135.91635131835938,2.1073033809661865,46.102577209472656,5.452754020690918,11.9266357421875,-40.24267578125,-48.278804779052734,-28.780773162841797,30.51568031311035,-15.686284065246582,12.262884140014648,-21.294788360595703
Normal Conversation - Dataset 1.m4a,normal_conversation,203,0.034983642399311066,0.04736328125,1337.3663900639021,-289.7134094238281,140.45245361328125,-3.1961095333099365,38.14279556274414,4.178224086761475,8.831890106201172,-43.479557037353516,-50.854881286621094,-24.29788589477539,22.09859275817871,-12.357975959777832,12.744338989257812,-25.501489639282227
Normal Conversation - Dataset 1.m4a,normal_conversation,204,0.034043774008750916,0.046875,1183.2771515575446,-312.77325439453125,144.7051239013672,0.20749306678771973,39.89373016357422,13.756793975830078,7.50045108795166,-36.26874542236328,-44.8741455078125,-27.24612045288086,9.86910343170166,-4.013043403625488,16.161624908447266,-34.65104675292969
Normal Conversation - Dataset 1.m4a,normal_conversation,205,0.03127523139119148,0.04248046875,1167.737669575493,-317.4470520019531,154.7187042236328,-6.525188446044922,28.559816360473633,14.872316360473633,1.0189810991287231,-21.192235946655273,-44.005714416503906,-27.767498016357422,13.325274467468262,-1.8927948474884033,28.319984436035156,-36.286781311035156
Normal Conversation - Dataset 1.m4a,normal_conversation,206,0.02945532836019993,0.03564453125,1114.3754800289717,-328.2898864746094,168.56466674804688,-5.631093978881836,11.547016143798828,6.382350921630859,6.181775093078613,-9.941455841064453,-38.26365280151367,-28.785789489746094,8.215592384338379,-10.62728500366211,36.064205169677734,-27.683162689208984
Normal Conversation - Dataset 1.m4a,normal_conversation,207,0.025024425238370895,0.03271484375,896.8354317991173,-366.0180358886719,182.4747314453125,0.6035916805267334,7.523563385009766,5.9698967933654785,9.731590270996094,-3.516495943069458,-28.39004898071289,-31.9741268157959,-1.7512456178665161,-19.603939056396484,29.37915802001953,-19.80386734008789
Normal Conversation - Dataset 1.m4a,normal_conversation,208,0.024010803550481796,0.02880859375,723.6741928075276,-413.88543701171875,189.89041137695312,5.399532318115234,14.961421012878418,16.122251510620117,8.803394317626953,-0.5054492950439453,-19.45035171508789,-26.965110778808594,-5.32399320602417,-23.23882293701172,12.318511962890625,-12.50007438659668
Normal Conversation - Dataset 1.m4a,normal_conversation,209,0.023516956716775894,0.02734375,644.9281681655368,-446.8857727050781,187.23834228515625,10.179255485534668,23.61273193359375,22.854572296142578,14.393226623535156,-3.3580098152160645,-17.8726806640625,-25.569486618041992,-4.035590171813965,-22.34593391418457,6.154280662536621,-9.195196151733398
Normal Conversation - Dataset 1.m4a,normal_conversation,210,0.024586306884884834,0.03125,579.3362575025785,-455.7643127441406,196.54229736328125,15.037182807922363,20.47930908203125,18.14462661743164,12.063770294189453,0.04079174995422363,-17.56529998779297,-24.420948028564453,-3.786910057067871,-26.967609405517578,-2.738374710083008,-12.57708740234375
Normal Conversation - Dataset 1.m4a,normal_conversation,211,0.025043439120054245,0.03515625,563.5800519921556,-455.228515625,208.30142211914062,24.98457908630371,6.239254474639893,9.752357482910156,-0.9276361465454102,-0.994978666305542,-14.024412155151367,-23.04640007019043,-7.060152053833008,-25.12530517578125,-4.494448661804199,-10.89790153503418
Normal Conversation - Dataset 1.m4a,normal_conversation,212,0.022404106333851814,0.03759765625,602.5495808068863,-450.96044921875,219.02294921875,34.68282699584961,-2.621861696243286,-3.488950490951538,-23.052228927612305,-4.168492317199707,-18.284507751464844,-11.922744750976562,-4.746140480041504,-13.99271011352539,-0.13706189393997192,-9.048952102661133
Normal Conversation - Dataset 1.m4a,normal_conversation,213,0.01877232827246189,0.03857421875,670.2638965103022,-455.1326599121094,221.51170349121094,31.462940216064453,-4.823042869567871,-12.418188095092773,-29.580902099609375,-3.799008369445801,-20.71566390991211,-6.500627517700195,-0.7768464088439941,-4.491739273071289,2.3992927074432373,-13.204315185546875
Normal Conversation - Dataset 1.m4a,normal_conversation,214,0.012221802026033401,0.0322265625,771.9247740975093,-485.6650085449219,203.43646240234375,29.71175765991211,0.6668530702590942,-14.003389358520508,-23.264652252197266,-1.8556816577911377,-10.335811614990234,-4.134178638458252,4.100033283233643,-0.9983282685279846,3.4206128120422363,-11.2445068359375
Normal Conversation - Dataset 1.m4a,normal_conversation,215,0.0050247362814843655,0.0224609375,1231.1661786605064,-523.8386840820312,153.4202117919922,31.217866897583008,5.284950256347656,-8.603187561035156,-15.453926086425781,-3.7309415340423584,0.04088367521762848,-4.64716911315918,-3.056257486343384,-0.8477970957756042,0.8989061117172241,-1.5225512981414795
Normal Conversation - Dataset 2.m4a,normal_conversation,0,0.0009681806550361216,0.08837890625,1580.2521165296355,-657.8833618164062,12.23359489440918,11.328838348388672,10.149574279785156,8.749618530273438,7.044351577758789,5.151839256286621,3.4311861991882324,2.133636951446533,1.197056770324707,0.4906548261642456,0.10863176733255386,0.24076318740844727
Normal Conversation - Dataset 2.m4a,normal_conversation,1,0.00197858945466578,0.08935546875,966.6226356722987,-588.2900390625,85.57344055175781,40.61848449707031,22.517459869384766,27.946807861328125,22.785690307617188,2.2203073501586914,-7.812264442443848,2.1748392581939697,12.747447967529297,9.298916816711426,1.0488793849945068,1.7789701223373413
Normal Conversation - Dataset 2.m4a,normal_conversation,2,0.002352905459702015,0.09716796875,800.4747953143404,-556.5014038085938,114.4811019897461,42.726226806640625,17.090862274169922,30.028602600097656,26.142391204833984,-0.6370668411254883,-12.025689125061035,2.099936008453369,15.010638236999512,12.086289405822754,5.038093566894531,4.927449703216553
Normal Conversation - Dataset 2.m4a,normal_conversation,3,0.002742531942203641,0.05712890625,739.8058690210825,-556.3267822265625,114.82786560058594,43.32992935180664,18.162464141845703,32.01812744140625,29.23668670654297,2.650845527648926,-9.702030181884766,3.8837738037109375,17.165630340576172,13.180776596069336,2.8499903678894043,0.5438351035118103
Normal Conversation - Dataset 2.m4a,normal_conversation,4,0.0030936789698898792,0.02099609375,814.1567845409705,-559.3304443359375,109.85231018066406,38.97663116455078,18.10220718383789,36.28758239746094,34.585811614990234,7.574991226196289,-5.430637359619141,5.324190139770508,13.88153076171875,7.305689334869385,-1.5570518970489502,-0.922356367111206
Normal Conversation - Dataset 2.m4a,normal_conversation,5,0.0031407128553837538,0.02099609375,797.4481575733465,-556.1869506835938,111.27951049804688,37.099449157714844,18.519489288330078,40.06159591674805,37.67811584472656,8.011356353759766,-6.742323875427246,3.3124592304229736,11.884025573730469,5.184108734130859,-3.7771542072296143,-0.7947490215301514
Normal Conversation - Dataset 2.m4a,normal_conversation,6,0.003349672071635723,0.01708984375,902.9519380544116,-558.40380859375,109.22245788574219,37.09567642211914,18.51559829711914,37.06591033935547,32.92731857299805,5.911649227142334,-5.484169006347656,4.725244522094727,12.627717971801758,7.242704391479492,-0.44420889019966125,1.7859857082366943
Normal Conversation - Dataset 2.m4a,normal_conversation,7,0.0031924741342663765,0.01611328125,993.2831630673106,-558.9102172851562,109.67036437988281,39.178802490234375,19.758312225341797,35.616355895996094,30.243322372436523,3.90822696685791,-6.644923210144043,5.016122817993164,15.183561325073242,10.430220603942871,1.2420200109481812,2.030778408050537
Normal Conversation - Dataset 2.m4a,normal_conversation,8,0.0028647969011217356,0.01953125,1201.0989805337388,-557.6846313476562,111.21493530273438,38.6302604675293,15.904006958007812,32.540470123291016,31.185035705566406,3.5927271842956543,-12.675043106079102,-0.26056092977523804,17.332483291625977,16.628368377685547,6.010268211364746,3.3130693435668945
Normal Conversation - Dataset 2.m4a,normal_conversation,9,0.002373678144067526,0.02490234375,1545.4931494803393,-557.2243041992188,108.57661437988281,34.94948959350586,11.834212303161621,33.230491638183594,36.10560607910156,7.478185653686523,-12.8331937789917,-5.678075790405273,10.13351821899414,10.488645553588867,4.118629455566406,4.292181015014648
Normal Conversation - Dataset 2.m4a,normal_conversation,10,0.0018827189924195409,0.02880859375,1543.5614456922724,-562.4540405273438,105.21263122558594,35.47529602050781,12.43897819519043,32.43257522583008,35.504661560058594,8.831634521484375,-13.314004898071289,-7.767271995544434,8.24311637878418,8.72867202758789,1.8482050895690918,3.1675572395324707
Normal Conversation - Dataset 2.m4a,normal_conversation,11,0.0020566906314343214,0.0244140625,1221.1483678724571,-561.41796875,107.1059341430664,35.13570022583008,12.16846752166748,31.938045501708984,34.256080627441406,5.452273368835449,-14.37352180480957,-4.060482025146484,12.431394577026367,11.936651229858398,3.826239824295044,4.457070350646973
Normal Conversation - Dataset 2.m4a,normal_conversation,12,0.002291760640218854,0.0205078125,955.563665829486,-560.9075927734375,106.72822570800781,33.87310028076172,13.044981002807617,35.45525360107422,37.197330474853516,7.084949493408203,-10.950244903564453,0.9550401568412781,14.750604629516602,11.134084701538086,3.624481678009033,4.8931660652160645
Normal Conversation - Dataset 2.m4a,normal_conversation,13,0.002473635831847787,0.01611328125,888.9713342535897,-561.6477661132812,106.21075439453125,34.082481384277344,12.802959442138672,33.99236297607422,35.892494201660156,7.703601837158203,-9.673733711242676,-0.42807209491729736,10.432332992553711,7.835737228393555,4.498686790466309,9.076272964477539
Normal Conversation - Dataset 2.m4a,normal_conversation,14,0.0025858539156615734,0.01220703125,896.8201341724762,-567.6729125976562,100.20861053466797,31.937450408935547,12.29100513458252,35.268028259277344,39.199806213378906,8.777363777160645,-13.731351852416992,-4.8154377937316895,11.623086929321289,13.156925201416016,9.106344223022461,12.262860298156738
Normal Conversation - Dataset 2.m4a,normal_conversation,15,0.0025342795997858047,0.01416015625,911.1299887003486,-567.98193359375,101.71939849853516,34.27676010131836,10.009557723999023,29.53313446044922,37.05402374267578,11.201467514038086,-12.598115921020508,-6.7127814292907715,10.603008270263672,13.42776870727539,6.672895431518555,6.735929489135742
Normal Conversation - Dataset 2.m4a,normal_conversation,16,0.0025848608929663897,0.0126953125,849.0306137823566,-563.6682739257812,107.38504791259766,38.16759490966797,10.725099563598633,27.512292861938477,34.8475456237793,10.85632038116455,-11.83702564239502,-7.130837440490723,8.29332160949707,10.580852508544922,4.300625801086426,4.562329292297363
Normal Conversation - Dataset 2.m4a,normal_conversation,17,0.0026999765541404486,0.01318359375,737.9649503417027,-562.77783203125,108.52154541015625,39.85542297363281,13.719606399536133,30.223369598388672,35.276336669921875,10.222594261169434,-10.952730178833008,-5.060601234436035,9.57441234588623,11.488580703735352,6.505927085876465,7.186832904815674
Normal Conversation - Dataset 2.m4a,normal_conversation,18,0.0026766399387270212,0.01416015625,772.4440899794427,-560.699951171875,107.37179565429688,36.0753173828125,16.592689514160156,37.03958511352539,35.45957946777344,5.5044355392456055,-10.777759552001953,-0.7342967391014099,10.166675567626953,8.549544334411621,5.829414367675781,9.322769165039062
Normal Conversation - Dataset 2.m4a,normal_conversation,19,0.002774043707177043,0.01416015625,784.9088785093387,-556.7479248046875,109.35357666015625,33.008689880371094,14.207281112670898,38.18778610229492,37.315460205078125,6.4743733406066895,-9.506149291992188,0.24754786491394043,9.36489486694336,6.984025955200195,4.290944576263428,6.5307393074035645
Normal Conversation - Dataset 2.m4a,normal_conversation,20,0.002579347463324666,0.0146484375,831.7588313852636,-555.4917602539062,110.24349212646484,31.491451263427734,10.253509521484375,34.43377685546875,37.29835510253906,10.588786125183105,-5.147639274597168,0.8972338438034058,6.671521186828613,4.088087558746338,2.3027665615081787,4.15246057510376
Normal Conversation - Dataset 2.m4a,normal_conversation,21,0.002582583110779524,0.01806640625,847.5632483803738,-559.1976318359375,107.08709716796875,31.85889434814453,11.44918441772461,34.21636199951172,37.19021987915039,12.864627838134766,-1.5070781707763672,3.050488233566284,6.788837432861328,4.190372943878174,3.538379669189453,5.058351993560791
Normal Conversation - Dataset 2.m4a,normal_conversation,22,0.0026285219937562943,0.017578125,799.5658544141752,-555.4318237304688,111.22441864013672,33.658443450927734,12.08364486694336,34.92233657836914,36.42510986328125,8.630607604980469,-6.9130859375,1.268326759338379,9.29822826385498,6.7486748695373535,2.9719581604003906,2.786691427230835
Normal Conversation - Dataset 2.m4a,normal_conversation,23,0.002328722272068262,0.02392578125,780.9286701475885,-559.0703735351562,107.83843994140625,33.83414077758789,15.082788467407227,38.86233139038086,38.32281494140625,6.010070323944092,-11.99323844909668,-1.0814273357391357,10.939620971679688,9.081365585327148,4.955488204956055,6.207914352416992
Normal Conversation - Dataset 2.m4a,normal_conversation,24,0.002381375525146723,0.02880859375,889.5839640208626,-566.1747436523438,101.06718444824219,31.894428253173828,13.33841323852539,35.07655334472656,34.83062744140625,3.7566637992858887,-14.203815460205078,-2.0807108879089355,13.115882873535156,12.31043529510498,5.836337089538574,5.748685836791992
Normal Conversation - Dataset 2.m4a,normal_conversation,25,0.002326175570487976,0.02734375,883.9700529888128,-565.3353881835938,103.21821594238281,33.436180114746094,10.994535446166992,32.221248626708984,37.704811096191406,10.829273223876953,-9.385748863220215,-0.4021812677383423,14.549948692321777,12.192312240600586,2.0276036262512207,2.1280508041381836
Normal Conversation - Dataset 2.m4a,normal_conversation,26,0.002391111571341753,0.02490234375,769.6818233459971,-560.6348266601562,110.1386489868164,39.62482452392578,13.646522521972656,30.748199462890625,36.02052307128906,12.773832321166992,-5.908705711364746,-0.8087292909622192,9.88001537322998,8.896770477294922,3.520460605621338,5.547588348388672
Normal Conversation - Dataset 2.m4a,normal_conversation,27,0.0028845721390098333,0.01708984375,805.8333405912477,-560.1397094726562,110.54588317871094,40.72931671142578,16.06464958190918,31.367599487304688,32.82249450683594,8.886029243469238,-6.797908306121826,1.3403384685516357,12.813962936401367,10.434232711791992,2.8253109455108643,3.179067611694336
Normal Conversation - Dataset 2.m4a,normal_conversation,28,0.0031356450635939837,0.0107421875,928.3337731860533,-557.809814453125,111.57530212402344,38.64398193359375,13.74269962310791,30.061275482177734,31.898832321166992,8.29934310913086,-6.253425598144531,2.726693630218506,14.785873413085938,14.282233238220215,7.390848159790039,4.706470012664795
Normal Conversation - Dataset 2.m4a,normal_conversation,29,0.003184370696544647,0.03076171875,1456.8442704530275,-540.3518676757812,98.34819030761719,29.741657257080078,25.78854751586914,21.104305267333984,39.879051208496094,11.007501602172852,-14.818611145019531,9.796547889709473,16.198684692382812,16.41132354736328,16.887958526611328,0.16290397942066193
Normal Conversation - Dataset 2.m4a,normal_conversation,30,0.0032799954060465097,0.04248046875,3145.0384068767144,-460.3896484375,45.9405403137207,5.727136611938477,46.53532791137695,11.843545913696289,62.11878204345703,11.611294746398926,-14.617178916931152,-1.279167652130127,18.949867248535156,17.419599533081055,14.599576950073242,-19.03113555908203
Normal Conversation - Dataset 2.m4a,normal_conversation,31,0.0032887228298932314,0.04248046875,3380.2891187962596,-449.33587646484375,39.225364685058594,6.267034530639648,41.63669204711914,11.731813430786133,59.799400329589844,11.244966506958008,-13.847160339355469,-0.26820114254951477,15.170295715332031,15.94493579864502,12.501457214355469,-23.361099243164062
Normal Conversation - Dataset 2.m4a,normal_conversation,32,0.003488746238872409,0.04541015625,2437.068061872128,-496.66943359375,69.83047485351562,21.7941837310791,38.192996978759766,16.007434844970703,50.8662109375,8.260379791259766,-12.291522026062012,1.9271529912948608,9.182785034179688,17.24347686767578,14.630889892578125,-17.580440521240234
Normal Conversation - Dataset 2.m4a,normal_conversation,33,0.0035266433842480183,0.02490234375,1562.1638286250284,-524.6947631835938,96.54617309570312,23.237056732177734,34.52198028564453,21.394973754882812,42.71495056152344,15.31229305267334,-15.708786964416504,1.7453465461730957,5.456484794616699,22.91402816772461,14.793964385986328,-12.099178314208984
Normal Conversation - Dataset 2.m4a,normal_conversation,34,0.003292698413133621,0.01611328125,1288.1621526687377,-539.77490234375,100.12800598144531,25.41555404663086,25.604419708251953,23.688039779663086,38.85811996459961,14.499637603759766,-13.749194145202637,4.913234233856201,7.301250457763672,17.377037048339844,15.86789608001709,-5.598852157592773
Normal Conversation - Dataset 2.m4a,normal_conversation,35,0.002944328123703599,0.02001953125,1264.4792767979984,-553.1279907226562,100.4871826171875,28.26668930053711,17.59049415588379,26.556116104125977,34.90458297729492,7.575003147125244,-13.652689933776855,5.60338020324707,12.213102340698242,11.83293342590332,10.027697563171387,2.7002387046813965
Normal Conversation - Dataset 2.m4a,normal_conversation,36,0.002224223455414176,0.02197265625,1111.0274443762808,-558.4306030273438,107.08219909667969,32.820926666259766,12.151487350463867,30.55585479736328,31.290611267089844,5.1695404052734375,-8.031490325927734,3.755139112472534,14.134147644042969,10.928986549377441,2.949347972869873,2.0967514514923096
Normal Conversation - Dataset 2.m4a,normal_conversation,37,0.0018726667622104287,0.02392578125,1008.8421626081697,-561.13134765625,106.81968688964844,35.009971618652344,13.877740859985352,33.65410614013672,34.63715362548828,7.113563537597656,-11.368197441101074,-4.183568954467773,9.300710678100586,11.129270553588867,4.589348316192627,0.4883592426776886
Normal Conversation - Dataset 2.m4a,normal_conversation,38,0.002196837915107608,0.02294921875,916.5002576762291,-559.926513671875,107.91688537597656,35.23988342285156,14.66458511352539,35.77447509765625,36.234519958496094,6.734697341918945,-12.575176239013672,-5.653618812561035,7.275357246398926,10.600873947143555,6.904711723327637,2.929001569747925
